Project_ID,Project_Type,Location_Zone,Land_Type,Land_Area_Acres,Number_of_Owners,Number_of_Parcels,Legal_Cases,Ownership_Disputes,Documents_Missing,Objections_Received,Affected_Families,Rehabilitation_Required,Government_Clearances,Compensation_Dispute,Previous_Acquisition_Delay,Planned_Duration_Days,Approval_Days,Actual_Duration_Days,Delayed
LA01122,Road,Semi-Urban,Agricultural,13.93,10.0,12,1.0,1,0.0,5,12,No,4,Yes,No,487,93.0,605,1
LA01123,Housing,Semi-Urban,Commercial,53.84,11.0,17,0.0,0,0.0,5,12,No,4,No,No,319,47.0,298,0
LA01124,Road,Urban,Residential,46.06,11.0,12,2.0,4,0.0,1,15,No,5,No,No,367,94.0,387,0
LA01125,Railway,Urban,Mixed,27.18,6.0,11,2.0,0,3.0,5,9,No,5,No,No,306,64.0,323,0
LA01126,Industrial,Urban,Agricultural,69.86,6.0,8,1.0,2,1.0,7,9,No,2,Yes,Yes,422,101.0,407,0
LA01127,Railway,Urban,Agricultural,114.69,2.0,6,1.0,1,2.0,4,2,No,6,No,No,374,83.0,396,0
LA01128,Industrial,Urban,Residential,6.84,9.0,12,0.0,3,1.0,2,11,Yes,6,No,No,384,41.0,487,1
LA01129,Industrial,Semi-Urban,Residential,28.21,6.0,8,1.0,2,0.0,1,11,No,6,Yes,Yes,501,45.0,499,0
LA01130,Housing,Urban,Mixed,32.9,9.0,11,,2,1.0,2,15,No,4,No,No,386,82.0,513,1
LA01131,Housing,Urban,Residential,34.72,13.0,20,1.0,1,1.0,2,17,No,5,No,No,445,71.0,569,1
LA01132,Railway,Semi-Urban,Residential,,7.0,10,2.0,1,0.0,1,9,No,5,Yes,No,279,74.0,261,0
LA01133,Road,Rural,Residential,8.26,10.0,13,0.0,0,1.0,4,13,Yes,2,No,No,211,87.0,214,0
LA01134,Airport,Urban,Mixed,29.33,10.0,11,6.0,0,3.0,2,13,Yes,4,No,No,257,117.0,443,1
LA01135,Housing,Urban,Mixed,,10.0,14,1.0,0,0.0,1,13,No,2,No,No,411,24.0,427,0
LA01136,Road,Urban,Mixed,27.46,5.0,7,3.0,2,3.0,4,7,No,6,No,Yes,366,85.0,321,0
LA01137,Railway,Rural,Mixed,33.66,7.0,14,1.0,3,1.0,4,12,Yes,3,No,No,422,68.0,443,0
LA01138,Railway,Urban,Mixed,40.75,5.0,8,0.0,1,,2,10,Yes,4,No,Yes,385,73.0,380,0
LA01139,Road,Urban,Agricultural,30.15,9.0,15,3.0,0,2.0,2,14,Yes,4,No,No,187,60.0,278,1
LA01140,Industrial,Semi-Urban,Residential,21.11,10.0,16,0.0,1,1.0,0,19,No,2,No,No,310,50.0,322,0
LA01141,Railway,Urban,Agricultural,33.8,11.0,14,1.0,0,1.0,1,13,Yes,3,No,No,556,83.0,572,0
LA01142,Airport,Urban,Residential,42.96,10.0,16,1.0,0,2.0,3,18,No,4,No,No,242,39.0,314,1
LA01143,Housing,Urban,Commercial,35.99,8.0,14,0.0,0,0.0,6,10,Yes,3,No,No,120,76.0,124,0
LA01144,Housing,Semi-Urban,Residential,119.57,11.0,16,2.0,0,0.0,3,14,No,5,No,No,400,66.0,385,0
LA01145,Railway,Semi-Urban,Residential,45.1,4.0,10,1.0,2,0.0,4,9,No,2,No,No,286,70.0,289,0
LA01146,Road,Semi-Urban,Commercial,34.84,4.0,8,,3,,3,9,No,6,No,No,315,82.0,315,0
LA01147,Airport,Rural,Residential,18.72,13.0,18,1.0,1,3.0,4,15,No,2,No,Yes,496,58.0,492,0
LA01148,Housing,Urban,Residential,19.09,9.0,15,0.0,1,1.0,3,12,Yes,5,No,No,499,51.0,589,1
LA01149,Railway,Rural,Residential,27.51,8.0,13,2.0,0,2.0,3,13,No,2,Yes,No,347,79.0,540,1
LA01150,Housing,Rural,Commercial,28.15,8.0,12,0.0,2,4.0,2,16,Yes,5,No,Yes,300,95.0,392,1
LA01151,Road,Rural,Residential,27.35,3.0,6,3.0,2,1.0,1,5,No,3,No,No,256,68.0,273,0
LA01152,Housing,Rural,Residential,46.45,9.0,14,0.0,2,0.0,4,12,No,5,Yes,No,364,77.0,324,0
LA01153,Road,Semi-Urban,Residential,68.38,11.0,15,1.0,0,,5,18,No,5,No,No,369,36.0,448,1
LA01154,Road,Urban,Mixed,55.4,,15,0.0,0,0.0,3,17,No,7,No,No,288,78.0,281,0
LA01155,Railway,Semi-Urban,Residential,51.15,8.0,14,0.0,2,1.0,1,9,No,6,No,No,206,42.0,244,1
LA01156,Road,Urban,Residential,17.06,5.0,6,1.0,0,3.0,6,8,Yes,2,No,No,489,60.0,468,0
LA01157,Road,Semi-Urban,Mixed,75.07,10.0,16,0.0,0,0.0,1,14,No,3,No,No,457,46.0,465,0
LA01158,Road,Urban,Mixed,18.39,3.0,8,2.0,0,0.0,4,6,Yes,3,No,No,402,24.0,508,1
LA01159,Railway,Urban,Residential,42.24,10.0,14,0.0,3,0.0,2,17,No,4,No,No,393,46.0,495,1
LA01160,Airport,Rural,Residential,49.07,5.0,6,0.0,2,1.0,4,12,No,1,No,No,478,62.0,480,0
LA01161,Road,Semi-Urban,Residential,76.5,8.0,14,,0,1.0,5,13,Yes,2,No,No,343,47.0,348,0
LA01162,Industrial,Semi-Urban,Commercial,106.03,9.0,11,3.0,0,2.0,3,14,No,4,No,No,503,65.0,641,1
LA01163,Housing,Urban,Residential,26.65,9.0,18,1.0,2,1.0,3,11,No,3,Yes,No,195,61.0,355,1
LA01164,Road,Semi-Urban,Mixed,39.82,5.0,11,3.0,0,1.0,3,9,No,2,No,Yes,322,100.0,462,1
LA01165,Road,Rural,Mixed,72.03,5.0,10,3.0,2,1.0,2,7,Yes,1,No,No,511,104.0,649,1
LA01166,Housing,Semi-Urban,Agricultural,111.83,8.0,11,1.0,1,1.0,3,14,No,3,No,No,426,74.0,680,1
LA01167,Housing,Semi-Urban,Residential,28.84,4.0,5,1.0,0,0.0,3,7,Yes,6,No,No,475,41.0,551,1
LA01168,Railway,Semi-Urban,Mixed,17.79,9.0,16,2.0,0,0.0,2,12,No,8,Yes,No,426,42.0,417,0
LA01169,Housing,Urban,Commercial,10.97,8.0,11,5.0,3,4.0,3,9,No,2,Yes,No,239,122.0,392,1
LA01170,Road,Semi-Urban,Mixed,7.19,12.0,15,1.0,0,1.0,4,16,No,1,No,No,262,61.0,292,1
LA01171,Railway,Rural,Residential,20.28,6.0,10,0.0,1,2.0,0,11,No,2,No,No,335,62.0,353,0
LA01172,Airport,Semi-Urban,Commercial,62.98,9.0,18,0.0,0,0.0,3,15,No,4,Yes,No,543,53.0,555,0
LA01173,Road,Semi-Urban,Mixed,65.4,7.0,11,4.0,1,1.0,3,7,No,6,Yes,No,375,64.0,501,1
LA01174,Airport,Semi-Urban,Mixed,45.1,7.0,14,0.0,2,4.0,0,8,No,6,No,No,618,76.0,676,1
LA01175,Railway,Semi-Urban,Agricultural,27.89,5.0,7,2.0,1,1.0,0,8,No,6,No,Yes,181,64.0,402,1
LA01176,Airport,Rural,Agricultural,46.55,9.0,13,1.0,0,2.0,3,14,Yes,2,No,No,434,48.0,439,0
LA01177,Railway,Rural,Agricultural,36.39,7.0,10,2.0,0,0.0,5,13,No,4,No,Yes,377,51.0,473,1
LA01178,Railway,Semi-Urban,Commercial,28.89,7.0,14,2.0,0,2.0,2,10,No,4,No,No,218,46.0,246,0
LA01179,Road,Semi-Urban,Mixed,43.68,13.0,20,0.0,0,0.0,2,15,No,5,Yes,No,273,42.0,364,1
LA01180,Road,Semi-Urban,Agricultural,,6.0,7,0.0,0,1.0,3,12,No,6,No,No,350,,452,1
LA01181,Airport,Urban,Residential,43.53,4.0,7,1.0,2,0.0,8,7,No,4,No,No,486,68.0,480,0
LA01182,Road,Semi-Urban,Residential,48.33,10.0,15,0.0,4,2.0,0,16,No,2,No,No,155,112.0,336,1
LA01183,Road,Rural,Commercial,56.46,13.0,18,1.0,0,1.0,2,18,No,5,No,No,381,37.0,397,0
LA01184,Road,Semi-Urban,Mixed,8.58,6.0,9,0.0,1,0.0,4,10,No,5,No,No,223,45.0,244,0
LA01185,Road,Urban,Residential,75.73,7.0,17,2.0,3,2.0,2,11,Yes,2,No,No,358,58.0,551,1
LA01186,Housing,Rural,Agricultural,33.07,,19,1.0,0,2.0,4,16,Yes,3,No,No,472,68.0,670,1
LA01187,Railway,Rural,Mixed,106.78,12.0,17,1.0,2,0.0,2,16,No,3,No,No,240,73.0,236,0
LA01188,Housing,Urban,Agricultural,63.25,10.0,13,3.0,1,0.0,2,14,No,2,No,Yes,363,51.0,466,1
LA01189,Road,Semi-Urban,Residential,18.21,9.0,14,0.0,1,0.0,5,11,Yes,6,No,No,386,43.0,529,1
LA01190,Industrial,Semi-Urban,Agricultural,51.71,8.0,14,2.0,1,4.0,2,15,No,5,,No,184,75.0,273,1
LA01191,Railway,Rural,Agricultural,72.19,8.0,10,0.0,1,0.0,4,15,Yes,5,No,No,262,70.0,291,0
LA01192,Railway,Urban,Residential,29.95,5.0,11,0.0,2,1.0,5,10,No,3,No,No,389,108.0,540,1
LA01193,Housing,Urban,Commercial,17.12,7.0,9,2.0,1,0.0,3,9,Yes,4,No,No,268,38.0,272,0
LA01194,Housing,Semi-Urban,Agricultural,14.83,10.0,13,1.0,1,0.0,2,15,No,6,Yes,No,536,36.0,522,0
LA01195,Housing,Urban,Commercial,10.67,8.0,12,1.0,0,0.0,2,11,No,2,No,No,298,48.0,306,0
LA01196,Road,Semi-Urban,Commercial,4.93,4.0,13,1.0,3,2.0,3,10,No,8,Yes,No,454,65.0,648,1
LA01197,Road,Rural,Residential,33.54,5.0,9,2.0,0,4.0,4,7,No,4,No,No,572,71.0,556,0
LA01198,Industrial,Urban,Residential,15.48,10.0,13,0.0,0,1.0,1,14,No,2,No,No,346,60.0,360,0
LA01199,Road,Semi-Urban,Residential,21.91,11.0,15,3.0,0,2.0,2,12,No,4,No,Yes,526,48.0,530,0
LA01200,Airport,Rural,Residential,108.39,8.0,10,1.0,1,0.0,4,12,No,10,No,No,246,,375,1
LA01201,Industrial,Semi-Urban,Commercial,48.48,8.0,14,0.0,0,1.0,4,11,Yes,4,No,No,370,,365,0
LA01202,Industrial,Semi-Urban,Residential,17.77,7.0,13,2.0,0,0.0,3,11,No,4,Yes,No,422,35.0,405,0
LA01203,Housing,Semi-Urban,Commercial,140.46,7.0,12,2.0,1,2.0,2,10,Yes,5,No,No,476,49.0,599,1
LA01204,Airport,Urban,Residential,43.3,5.0,9,0.0,0,2.0,2,13,No,4,No,No,403,15.0,486,1
LA01205,Road,Urban,Residential,132.74,9.0,11,2.0,1,0.0,4,12,No,3,Yes,Yes,229,83.0,286,1
LA01206,Road,Semi-Urban,Residential,92.27,8.0,12,1.0,0,1.0,1,12,No,5,No,No,314,84.0,311,0
LA01207,Industrial,Semi-Urban,Agricultural,44.34,10.0,14,0.0,2,0.0,2,16,Yes,3,Yes,No,225,73.0,284,1
LA01208,Railway,Urban,Commercial,33.34,8.0,10,0.0,1,3.0,4,10,No,3,No,Yes,370,94.0,451,1
LA01209,Road,Urban,Mixed,62.41,7.0,13,3.0,1,3.0,1,12,Yes,6,No,No,345,63.0,513,1
LA01210,Railway,Rural,Residential,41.75,12.0,18,1.0,0,0.0,2,18,No,7,No,No,396,60.0,407,0
LA01211,Airport,Urban,Commercial,25.33,8.0,14,1.0,1,0.0,8,12,No,3,Yes,No,446,57.0,494,1
LA01212,Housing,Rural,Mixed,24.15,9.0,14,0.0,1,0.0,1,12,No,5,No,No,192,32.0,206,0
LA01213,Industrial,Semi-Urban,Agricultural,69.06,8.0,13,4.0,2,0.0,6,11,No,3,Yes,No,466,66.0,555,1
LA01214,Railway,Semi-Urban,Residential,17.73,7.0,10,1.0,1,0.0,3,9,Yes,2,Yes,Yes,203,56.0,287,1
LA01215,Road,Urban,Residential,68.42,5.0,11,3.0,1,0.0,2,10,Yes,3,No,No,446,59.0,613,1
LA01216,Railway,Urban,Residential,37.09,12.0,20,0.0,3,1.0,2,18,No,5,Yes,No,227,36.0,302,1
LA01217,Road,Semi-Urban,Mixed,8.93,9.0,12,0.0,2,1.0,1,13,Yes,4,No,Yes,328,92.0,392,1
LA01218,Industrial,Semi-Urban,Agricultural,72.03,10.0,11,1.0,1,4.0,2,16,No,5,No,No,610,61.0,719,1
LA01219,Industrial,Urban,Agricultural,18.12,8.0,15,2.0,0,1.0,1,16,Yes,3,No,No,358,72.0,500,1
LA01220,Road,Semi-Urban,Mixed,20.16,6.0,11,3.0,2,0.0,2,12,Yes,3,No,Yes,337,91.0,424,1
LA01221,Road,Semi-Urban,Agricultural,30.99,8.0,11,0.0,2,1.0,2,14,Yes,4,No,No,217,67.0,276,1
LA01222,Road,Urban,Commercial,34.72,12.0,21,1.0,0,1.0,1,15,No,5,Yes,No,291,62.0,389,1
LA01223,Housing,Semi-Urban,Residential,44.54,7.0,13,0.0,1,2.0,3,13,Yes,3,No,No,409,58.0,404,0
LA01224,Industrial,Urban,Agricultural,69.6,11.0,14,3.0,0,0.0,3,13,No,5,,No,196,58.0,342,1
LA01225,Road,Semi-Urban,Residential,68.09,9.0,12,3.0,0,1.0,2,14,No,9,No,No,400,69.0,378,0
LA01226,Housing,Urban,Residential,23.58,9.0,12,4.0,2,2.0,2,15,No,5,No,No,260,89.0,497,1
LA01227,Railway,Semi-Urban,Residential,24.18,5.0,9,1.0,1,0.0,3,6,No,5,No,No,369,54.0,364,0
LA01228,Railway,Urban,Commercial,64.77,8.0,15,1.0,0,0.0,6,9,No,1,,No,439,69.0,428,0
LA01229,Housing,Semi-Urban,Commercial,15.58,6.0,7,0.0,1,2.0,0,11,No,3,No,Yes,353,50.0,373,0
LA01230,Road,Semi-Urban,Commercial,37.07,9.0,13,0.0,1,1.0,4,16,No,3,No,No,361,56.0,368,0
LA01231,Road,Rural,Residential,87.93,5.0,11,1.0,2,2.0,4,13,Yes,4,No,Yes,462,76.0,568,1
LA01232,Industrial,Semi-Urban,Mixed,26.35,6.0,11,1.0,1,3.0,1,7,No,4,No,Yes,140,82.0,148,0
LA01233,Road,Rural,Residential,10.51,8.0,12,0.0,0,3.0,7,10,No,2,No,No,484,22.0,458,0
LA01234,Industrial,Urban,Mixed,18.12,8.0,12,0.0,3,2.0,1,12,No,4,Yes,No,184,68.0,178,0
LA01235,Road,Semi-Urban,Commercial,19.08,8.0,10,0.0,2,1.0,6,10,No,5,No,No,338,79.0,304,0
LA01236,Road,Urban,Agricultural,16.9,7.0,11,0.0,0,2.0,0,16,No,5,No,No,288,30.0,267,0
LA01237,Road,Semi-Urban,Agricultural,29.92,9.0,13,2.0,0,1.0,1,14,No,3,,No,321,77.0,554,1
LA01238,Railway,Semi-Urban,Mixed,131.09,12.0,16,0.0,0,1.0,3,15,No,6,No,Yes,405,68.0,497,1
LA01239,Road,Rural,Commercial,50.78,,6,4.0,1,2.0,0,5,No,6,Yes,No,357,71.0,391,0
LA01240,Road,Semi-Urban,Residential,32.08,7.0,12,3.0,0,1.0,5,9,No,3,No,No,364,116.0,363,0
LA01241,Housing,Semi-Urban,Mixed,34.11,4.0,4,1.0,0,1.0,7,6,Yes,5,No,Yes,212,56.0,176,0
LA01242,Road,Urban,Residential,21.14,5.0,7,0.0,2,1.0,4,8,No,5,No,No,286,74.0,281,0
LA01243,Railway,Urban,Agricultural,34.02,7.0,7,1.0,0,3.0,3,8,No,3,No,No,408,67.0,490,1
LA01244,Road,Rural,Commercial,85.46,5.0,10,1.0,0,0.0,2,7,No,8,No,No,456,40.0,463,0
LA01245,Railway,Urban,Mixed,,10.0,13,2.0,1,2.0,5,13,Yes,1,No,No,489,85.0,564,1
LA01246,Road,Urban,Agricultural,67.81,5.0,10,0.0,2,2.0,2,6,No,3,No,No,580,112.0,593,0
LA01247,Industrial,Rural,Residential,61.99,7.0,9,2.0,1,1.0,2,11,No,4,Yes,No,357,61.0,375,0
LA01248,Road,Rural,Agricultural,127.28,5.0,7,1.0,0,2.0,3,8,No,3,No,No,418,55.0,414,0
LA01249,Housing,Semi-Urban,Residential,61.25,,12,1.0,1,0.0,3,14,Yes,4,Yes,No,429,52.0,516,1
LA01250,Housing,Semi-Urban,Agricultural,121.75,6.0,9,2.0,2,1.0,3,13,Yes,6,No,No,479,88.0,459,0
LA01251,Road,Rural,Agricultural,71.17,8.0,11,0.0,1,1.0,4,14,No,4,No,No,392,52.0,398,0
LA01252,Road,Urban,Mixed,44.56,5.0,7,0.0,2,1.0,5,11,No,4,No,No,627,48.0,728,1
LA01253,Road,Semi-Urban,Residential,19.72,13.0,17,1.0,0,1.0,3,19,No,5,No,Yes,351,48.0,434,1
LA01254,Industrial,Semi-Urban,Residential,67.55,5.0,6,1.0,2,,4,8,No,4,No,Yes,319,87.0,323,0
LA01255,Road,Rural,Agricultural,71.35,8.0,16,2.0,0,0.0,5,16,No,4,No,No,252,30.0,257,0
LA01256,Housing,Rural,Residential,72.6,10.0,15,0.0,1,0.0,0,11,No,5,No,No,339,54.0,348,0
LA01257,Airport,Semi-Urban,Residential,2.13,7.0,11,1.0,3,1.0,4,11,No,4,No,Yes,338,42.0,456,1
LA01258,Housing,Urban,Agricultural,25.84,9.0,12,2.0,2,2.0,4,11,Yes,4,No,No,340,55.0,351,0
LA01259,Railway,Semi-Urban,Agricultural,50.34,10.0,14,3.0,0,0.0,1,15,Yes,2,No,No,403,57.0,554,1
LA01260,Housing,Urban,Residential,27.34,8.0,14,1.0,0,1.0,1,10,Yes,3,No,No,275,55.0,242,0
LA01261,Road,Rural,Agricultural,24.04,8.0,10,0.0,0,0.0,0,13,Yes,2,Yes,No,240,92.0,333,1
LA01262,Railway,Urban,Mixed,21.07,7.0,10,2.0,1,4.0,0,11,Yes,4,No,No,307,60.0,428,1
LA01263,Road,Urban,Agricultural,9.19,5.0,10,1.0,0,1.0,1,10,Yes,2,No,Yes,254,76.0,371,1
LA01264,Housing,Rural,Residential,48.52,9.0,11,2.0,1,3.0,2,13,No,4,Yes,No,459,85.0,456,0
LA01265,Industrial,Semi-Urban,Residential,22.77,9.0,10,1.0,0,0.0,3,13,No,4,Yes,Yes,372,50.0,373,0
LA01266,Housing,Rural,Residential,,8.0,13,3.0,0,1.0,2,13,No,5,Yes,No,296,88.0,312,0
LA01267,Road,Urban,Agricultural,32.08,9.0,13,0.0,1,2.0,1,13,No,2,No,No,493,61.0,477,0
LA01268,Housing,Rural,Commercial,53.97,8.0,11,2.0,0,0.0,2,12,No,2,No,No,298,69.0,372,1
LA01269,Railway,Urban,Residential,43.73,6.0,9,1.0,1,1.0,4,10,Yes,5,No,No,418,64.0,437,0
LA01270,Railway,Urban,Residential,42.33,9.0,12,2.0,6,2.0,2,15,Yes,4,No,No,612,91.0,762,1
LA01271,Housing,Semi-Urban,Agricultural,4.09,8.0,11,0.0,1,2.0,2,19,No,3,No,No,363,103.0,428,1
LA01272,Railway,Urban,Agricultural,,,16,1.0,1,0.0,2,17,Yes,4,Yes,No,476,101.0,580,1
LA01273,Railway,Semi-Urban,Mixed,102.64,7.0,10,0.0,1,0.0,0,11,No,4,No,No,285,69.0,275,0
LA01274,Industrial,Urban,Residential,41.52,6.0,11,0.0,0,0.0,3,10,Yes,4,No,No,368,80.0,358,0
LA01275,Road,Urban,Residential,15.11,6.0,11,0.0,1,1.0,4,8,No,8,No,No,393,78.0,380,0
LA01276,Road,Rural,Agricultural,24.53,9.0,13,2.0,1,0.0,2,17,Yes,1,Yes,No,380,50.0,535,1
LA01277,Road,Urban,Residential,15.7,9.0,11,1.0,1,1.0,0,14,No,4,No,No,259,56.0,229,0
LA01278,Road,Semi-Urban,Residential,94.98,10.0,12,1.0,0,1.0,0,14,Yes,5,No,No,292,108.0,286,0
LA01279,Housing,Rural,Agricultural,26.28,7.0,11,2.0,0,3.0,6,12,Yes,5,No,No,258,101.0,237,0
LA01280,Industrial,Urban,Agricultural,42.87,6.0,9,1.0,2,0.0,3,7,No,2,No,No,407,38.0,392,0
LA01281,Railway,Rural,Residential,31.13,4.0,9,1.0,2,3.0,3,8,No,4,No,Yes,286,84.0,384,1
LA01282,Railway,Urban,Commercial,52.29,10.0,16,2.0,2,1.0,3,12,No,7,No,Yes,333,86.0,420,1
LA01283,Railway,Semi-Urban,Agricultural,18.68,11.0,12,2.0,0,1.0,5,16,No,1,Yes,No,241,52.0,243,0
LA01284,Industrial,Urban,Residential,41.7,11.0,18,0.0,1,1.0,4,15,No,4,No,No,306,,390,1
LA01285,Housing,Rural,Mixed,26.47,11.0,15,1.0,2,0.0,1,16,Yes,1,Yes,No,506,54.0,503,0
LA01286,Housing,Semi-Urban,Residential,74.71,11.0,16,1.0,2,3.0,1,15,No,3,No,No,314,77.0,435,1
LA01287,Railway,Semi-Urban,Mixed,4.59,7.0,8,3.0,0,2.0,4,9,Yes,4,No,Yes,193,69.0,285,1
LA01288,Road,Rural,Mixed,28.72,10.0,15,2.0,3,1.0,3,17,Yes,3,Yes,No,478,94.0,577,1
LA01289,Railway,Urban,Agricultural,70.08,3.0,6,1.0,3,1.0,1,5,No,3,No,Yes,450,53.0,454,0
LA01290,Industrial,Rural,Residential,64.79,,15,4.0,1,2.0,3,17,Yes,6,No,Yes,456,87.0,610,1
LA01291,Railway,Rural,Mixed,9.85,6.0,15,0.0,0,2.0,3,11,No,4,Yes,No,424,72.0,503,1
LA01292,Industrial,Rural,Agricultural,60.15,7.0,14,2.0,1,2.0,2,15,No,2,Yes,No,447,48.0,625,1
LA01293,Industrial,Rural,Residential,17.28,12.0,13,2.0,1,1.0,2,16,No,4,Yes,No,240,107.0,320,1
LA01294,Road,Rural,Agricultural,21.67,7.0,13,0.0,2,0.0,5,12,Yes,7,Yes,Yes,353,55.0,409,1
LA01295,Road,Urban,Agricultural,67.58,12.0,16,4.0,1,0.0,3,15,No,5,Yes,No,374,32.0,486,1
LA01296,Railway,Rural,Mixed,28.27,9.0,14,0.0,2,,3,9,No,6,No,No,510,73.0,583,1
LA01297,Road,Rural,Commercial,9.23,9.0,10,1.0,0,2.0,2,10,No,4,No,No,217,93.0,220,0
LA01298,Road,Semi-Urban,Mixed,13.84,8.0,13,1.0,0,2.0,5,11,Yes,3,No,Yes,221,43.0,229,0
LA01299,Airport,Urban,Commercial,37.39,6.0,12,1.0,0,0.0,1,8,No,4,No,No,387,36.0,396,0
LA01300,Railway,Rural,Commercial,27.58,8.0,14,0.0,1,1.0,4,10,No,4,No,No,364,40.0,345,0
LA01301,Road,Urban,Agricultural,27.19,8.0,13,2.0,1,0.0,3,14,Yes,7,No,No,485,37.0,486,0
LA01302,Industrial,Semi-Urban,Mixed,51.67,4.0,6,1.0,3,2.0,2,7,No,2,No,No,331,78.0,440,1
LA01303,Airport,Semi-Urban,Mixed,45.48,5.0,8,0.0,1,4.0,4,9,No,5,No,No,286,123.0,290,0
LA01304,Road,Urban,Mixed,29.08,5.0,8,2.0,2,0.0,1,8,No,8,Yes,No,423,72.0,554,1
LA01305,Housing,Rural,Mixed,65.51,6.0,9,1.0,0,3.0,2,10,No,6,No,No,311,50.0,470,1
LA01306,Housing,Urban,Agricultural,51.97,6.0,10,0.0,1,3.0,0,12,Yes,7,No,No,300,85.0,295,0
LA01307,Industrial,Semi-Urban,Residential,43.62,8.0,11,1.0,1,0.0,2,13,No,3,No,No,308,52.0,374,1
LA01308,Industrial,Rural,Mixed,24.37,10.0,12,0.0,1,1.0,4,15,No,2,No,No,505,37.0,592,1
LA01309,Road,Urban,Residential,72.39,8.0,12,,1,1.0,1,10,Yes,2,No,No,429,89.0,575,1
LA01310,Housing,Rural,Residential,26.95,12.0,15,3.0,1,1.0,5,18,No,4,No,No,318,119.0,367,0
LA01311,Railway,Urban,Agricultural,28.83,5.0,8,2.0,1,0.0,8,7,No,3,No,Yes,510,90.0,642,1
LA01312,Housing,Rural,Agricultural,96.36,10.0,14,2.0,1,,1,15,No,2,No,Yes,406,50.0,409,0
LA01313,Industrial,Rural,Agricultural,18.06,14.0,16,4.0,0,2.0,2,15,No,5,No,No,298,61.0,295,0
LA01314,Road,Urban,Residential,17.86,8.0,10,2.0,1,1.0,4,17,Yes,4,No,No,377,77.0,374,0
LA01315,Road,Semi-Urban,Residential,29.66,6.0,11,1.0,1,2.0,0,11,No,2,Yes,No,457,65.0,555,1
LA01316,Industrial,Semi-Urban,Residential,15.0,4.0,9,2.0,0,2.0,6,8,No,8,No,No,274,87.0,290,0
LA01317,Industrial,Semi-Urban,Agricultural,15.33,13.0,16,4.0,0,1.0,2,15,No,5,No,No,391,,571,1
LA01318,Road,Rural,Residential,94.57,12.0,16,1.0,0,0.0,3,15,No,8,Yes,No,237,62.0,283,1
LA01319,Airport,Semi-Urban,Commercial,29.31,6.0,9,0.0,1,2.0,2,11,No,4,No,No,499,39.0,518,0
LA01320,Housing,Semi-Urban,Residential,44.62,7.0,10,3.0,3,0.0,3,14,Yes,4,No,Yes,315,110.0,410,1
LA01321,Railway,Urban,Agricultural,10.74,10.0,14,2.0,2,2.0,6,14,Yes,4,No,No,404,87.0,478,1
LA01322,Railway,Semi-Urban,Agricultural,16.81,10.0,13,2.0,1,4.0,2,15,No,4,No,No,383,96.0,494,1
LA01323,Road,Rural,Agricultural,103.0,8.0,12,1.0,5,,2,16,No,2,No,No,504,89.0,692,1
LA01324,Airport,Urban,Mixed,15.12,11.0,11,1.0,2,4.0,4,14,Yes,2,Yes,No,333,66.0,429,1
LA01325,Road,Semi-Urban,Residential,45.59,9.0,10,1.0,3,3.0,2,15,No,5,No,No,362,,496,1
LA01326,Housing,Urban,Agricultural,1.89,10.0,15,0.0,1,0.0,4,14,No,2,No,No,454,81.0,472,0
LA01327,Railway,Rural,Commercial,10.01,9.0,12,1.0,2,,4,12,No,5,Yes,No,581,52.0,537,0
LA01328,Industrial,Semi-Urban,Residential,28.97,4.0,5,,1,1.0,3,11,Yes,4,Yes,No,456,62.0,566,1
LA01329,Road,Semi-Urban,Mixed,64.2,7.0,9,1.0,2,1.0,2,9,No,5,Yes,No,417,104.0,482,1
LA01330,Road,Urban,Mixed,35.92,12.0,15,1.0,4,1.0,6,13,No,4,No,No,384,52.0,532,1
LA01331,Airport,Semi-Urban,Commercial,30.9,8.0,14,1.0,0,3.0,1,12,No,5,Yes,No,201,78.0,210,0
LA01332,Railway,Rural,Mixed,54.82,12.0,14,1.0,1,2.0,8,14,No,7,Yes,Yes,280,86.0,341,1
LA01333,Railway,Semi-Urban,Agricultural,41.27,4.0,11,0.0,0,0.0,1,7,No,5,Yes,Yes,357,29.0,353,0
LA01334,Housing,Semi-Urban,Agricultural,7.64,6.0,7,2.0,2,4.0,2,8,No,2,No,Yes,511,69.0,520,0
LA01335,Housing,Rural,Residential,34.26,10.0,13,1.0,2,1.0,3,13,No,2,No,No,219,85.0,329,1
LA01336,Housing,Semi-Urban,Residential,24.77,10.0,14,2.0,0,2.0,3,14,No,4,No,No,359,69.0,378,0
LA01337,Road,Semi-Urban,Residential,30.07,4.0,5,1.0,1,1.0,4,8,No,4,Yes,Yes,171,84.0,239,1
LA01338,Industrial,Urban,Agricultural,24.23,5.0,8,2.0,0,2.0,1,8,Yes,2,Yes,No,352,67.0,418,1
LA01339,Housing,Urban,Agricultural,34.59,8.0,11,0.0,2,1.0,1,15,Yes,2,Yes,Yes,248,60.0,324,1
LA01340,Railway,Rural,Residential,46.67,11.0,14,2.0,2,2.0,3,17,No,3,Yes,No,345,80.0,448,1
LA01341,Road,Rural,Commercial,11.97,8.0,13,1.0,2,3.0,2,11,No,6,No,No,160,85.0,157,0
LA01342,Housing,Rural,Residential,20.49,6.0,12,1.0,0,2.0,5,9,Yes,4,Yes,No,248,80.0,342,1
LA01343,Railway,Rural,Agricultural,53.63,8.0,15,1.0,1,1.0,4,13,Yes,1,No,No,438,82.0,495,1
